level_0,index,doc_id,title,doc_sim,par_sim,par_length,doc_length,question_type,truths,q,para,q_id,answer,score,idxs,ids,pos,ner,target,sum_span_score,max_span_score,min_span_score,avg_span_score,sum_doc_score,max_doc_score,min_doc_score,avg_doc_score,first_occurence,num_occurence
2,1389,40918405,Normandy School District,0.6616911888122559,0.0,4,1170,8,['acting'],Who ruled the country of Normandy?,Garfield School - 1906,15,Garfield School - 1906,0.949861705303192,"(0, 22)",1389,"['NNP', 'NNP', 'HYPH', 'CD']","['PERSON', 'PERSON', 'PERSON', 'PERSON']",0,6.3366188406944275,0.958992600440979,0.7676693797111511,0.9052312629563468,45.874904896614524,0.8829069956137664,0.0,0.18497945522828438,102,1
3,1390,40918405,Normandy School District,0.6616911888122559,0.0,4,1170,8,['acting'],Who ruled the country of Normandy?,McKinley School - 1907,15,McKinley School - 1907,0.9352117776870728,"(0, 22)",1390,"['NNP', 'NNP', 'HYPH', 'CD']","['PERSON', 'PERSON', 'PERSON', 'PERSON']",0,5.957940101623535,0.9352117776870728,0.6671401858329773,0.8511343002319336,45.874904896614524,0.8829069956137664,0.0,0.18497945522828438,103,1
0,1429,20665411,Principality (disambiguation),0.7037017345428467,0.8241402512940543,6,31,2,['Jay Z'],What principality did William the conquerer found?,Principality may also refer to:,16,Principality,0.9095647931098938,"(0, 12)",1429,['NN'],[''],0,0.9095647931098938,0.9095647931098938,0.9095647931098938,0.9095647931098938,1.1378471842439632,0.8241402512940543,0.313706932949909,0.5689235921219816,1,1
1,1443,1426443,"List of tribes and states in Belarus, Russia and Ukraine",0.7932331562042236,0.0,2,283,2,['Jay Z'],What principality did William the conquerer found?,Antiquity.,16,Antiquity,0.8975346088409424,"(0, 9)",1443,['NN'],[''],0,2.6790799498558044,0.9498247504234314,0.8317205905914307,0.8930266499519348,0.0,0.0,0.0,0.0,15,1
2,1428,16039142,Laàs,0.7116492390632629,0.9284802743255632,4,163,2,['Jay Z'],What principality did William the conquerer found?,Principality of Laàs.,16,Laàs,0.8336639404296875,"(16, 20)",1428,['JJ'],[''],0,0.8336639404296875,0.8336639404296875,0.8336639404296875,0.8336639404296875,2.718479505821854,0.9284802743255632,0.0,0.3883542151174077,0,1
3,1459,30067158,Principality of Terebovlia,0.7516890168190002,0.0,2,232,2,['Jay Z'],What principality did William the conquerer found?,History.,16,History,0.792249858379364,"(0, 7)",1459,['NN'],[''],0,425.50656888913363,0.9923794865608216,0.0146729024127125,0.4432360092595142,1.87992758291595,0.7739263901532683,0.0,0.4699818957289875,31,1
0,1482,97205,Larry Norman,0.540216326713562,0.2466795703039519,97,3180,2,['six'],What is the original meaning of the word Norman?,"Norman and his second wife had refused to participate in or cooperate with the project. A cease and desist notice initiated by Norman's family temporarily prevented the film's public screening, and prompted Di Sabatino to file his own lawsuit against Solid Rock in March 2009. Four months later, the case was settled out of court, allowing the film to be shown. While interviewing Stonehill, ""Cross Rhythms"" Mike Rimmer said the film portrayed Norman as ""Machiavellian, particularly in his dealings with his artists.""",17,Machiavellian,0.8852775692939758,"(455, 468)",1482,['NNP'],['GPE'],0,2.0998400449752808,0.8852775692939758,0.3893269896507263,0.6999466816584269,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,20,1
1,1518,97205,Larry Norman,0.540216326713562,0.0,3,3180,2,['six'],What is the original meaning of the word Norman?,Musical theater.,17,Musical theater,0.8169354796409607,"(0, 15)",1518,"['JJ', 'NN']","['', '']",0,3.826218217611313,0.910850465297699,0.439295619726181,0.7652436435222626,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,56,1
2,1519,97205,Larry Norman,0.540216326713562,0.0,3,3180,2,['six'],What is the original meaning of the word Norman?,Recording career.,17,Recording career,0.8120364546775818,"(0, 16)",1519,"['NN', 'NN']","['', '']",0,4.431420862674713,0.8177393078804016,0.6596141457557678,0.7385701437791189,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,57,1
3,1514,97205,Larry Norman,0.540216326713562,0.0,3,3180,2,['six'],What is the original meaning of the word Norman?,Early life.,17,Early life,0.7950846552848816,"(0, 10)",1514,"['JJ', 'NN']","['', '']",0,28.350553274154663,0.9186453223228456,0.5012558102607727,0.7087638318538666,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,52,1
0,1539,97205,Larry Norman,0.4676407277584076,0.2695951463478117,120,3180,6,['Dreamgirls'],When was the Latin version of the word Norman first recorded?,"The next year, Norman and his friend Teddy Neeley auditioned for the Los Angeles production of the rock musical ""Hair"" and were offered the roles of George Berger and Claude Bukowski, respectively; Neeley accepted, but Norman rejected the role of George, despite his own financial struggles, because ""of its glorification of drugs and free sex as the answers to today's problems"". Also in 1969, Norman wrote a musical called ""Love on Haight Street"" and a rock opera called ""Lion's Breath"", which led Capitol to re-sign Norman to record an album, with the promise of complete creative control.",18,1969,0.9806448221206664,"(389, 393)",1539,['CD'],['DATE'],0,10.206433236598969,0.9876755475997924,0.5064057111740112,0.850536103049914,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,11,2
1,1556,97205,Larry Norman,0.4676407277584076,0.1700134789304224,29,3180,6,['Dreamgirls'],When was the Latin version of the word Norman first recorded?,"In 1968 Norman wrote several songs for the rock musicals ""Alison"" and ""Birthday for Shakespeare"", both of which were performed in Los Angeles.",18,1968,0.961065948009491,"(3, 7)",1556,['CD'],['DATE'],0,5.841047435998917,0.9912843704223632,0.2751202285289764,0.7301309294998646,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,28,1
2,1573,97205,Larry Norman,0.4676407277584076,0.0726418232171258,77,3180,6,['Dreamgirls'],When was the Latin version of the word Norman first recorded?,"Following a prolonged dispute with Solid Rock artists Daniel Amos, which ended in estrangement, Solid Rock's business manager, Philip Mangano, and several Solid Rock musicians organized an intervention with Norman in June 1980, which led him to begin closing the company. Religious history professor Randall Balmer attributed the company's demise to ""idealism, marital difficulties, and financial naivete—as well as changing musical tastes.""",18,June 1980,0.9564062356948853,"(217, 226)",1573,"['NNP', 'CD']","['DATE', 'DATE']",0,1.9179869890213013,0.961580753326416,0.9564062356948853,0.9589934945106506,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,45,1
3,1545,97205,Larry Norman,0.4676407277584076,0.208355529371279,140,3180,6,['Dreamgirls'],When was the Latin version of the word Norman first recorded?,"By the early 1970s, Norman was performing frequently for large audiences, and appeared at several Christian music festivals, including Explo '72, a six-day Dallas, Texas, event which has been called the ""Jesus Woodstock."" Norman established a half-way house where he ""housed and fed various groups of people, supervised their Bible studies and drove them to church on Fridays and Sundays"". He earned $80 per month from Capitol for polishing and refining songs for Capitol artists. In 1970, Norman established a record label, One Way Records. He released two of his own albums ""Street Level"" and ""Bootleg"" on the label as well as Randy Stonehill's first album, ""Born Twice"".",18,1970,0.939275085926056,"(484, 488)",1545,['CD'],['DATE'],0,7.038972496986389,0.960689663887024,0.065013587474823,0.5865810414155325,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,17,1
0,1601,55702470,"Words, Words, Words (disambiguation)",0.6555085182189941,0.5478259061887625,19,32,2,['2010'],What name comes from the English words Normans/Normanz?,"Words, words, words, a phrase quoted from ""Hamlet"", may also refer to:",19,Hamlet,0.7951071858406067,"(43, 49)",1601,['NNP'],['ORG'],0,3.2066793143749237,0.8828954696655273,0.2411844432353973,0.6413358628749848,1.1178267149891905,0.5700008088004281,0.5478259061887625,0.5589133574945953,3,1
1,1602,1305647,Last words (disambiguation),0.6362659335136414,0.5366108016435035,7,19,2,['2010'],What name comes from the English words Normans/Normanz?,Last Words may also refer to:,19,Last Words,0.7721342444419861,"(0, 10)",1602,"['JJ', 'NNS']","['', '']",0,0.7721342444419861,0.7721342444419861,0.7721342444419861,0.7721342444419861,1.1085965666643043,0.5719857650208008,0.5366108016435035,0.5542982833321521,4,1
2,1598,24483701,Three Words,0.5636550784111023,0.6588576106767782,9,9,2,['2010'],What name comes from the English words Normans/Normanz?,Three Words or 3 Words may refer to:,19,3 Words,0.634010910987854,"(15, 22)",1598,"['CD', 'NNS']","['CARDINAL', 'ORG']",0,0.634010910987854,0.634010910987854,0.634010910987854,0.634010910987854,0.6588576106767782,0.6588576106767782,0.6588576106767782,0.6588576106767782,0,1
3,1599,1305647,Last words (disambiguation),0.6362659335136414,0.5719857650208008,12,19,2,['2010'],What name comes from the English words Normans/Normanz?,Last words are a person's final words spoken before death.,19,Last words,0.4903555810451507,"(0, 10)",1599,"['JJ', 'NNS']","['', '']",0,0.4903555810451507,0.4903555810451507,0.4903555810451507,0.4903555810451507,1.1085965666643043,0.5719857650208008,0.5366108016435035,0.5542982833321521,1,1
0,1627,97205,Larry Norman,0.4974976480007171,0.2868076808013327,120,3180,6,['Beyoncé'],When was the French version of the word Norman first recorded?,"The next year, Norman and his friend Teddy Neeley auditioned for the Los Angeles production of the rock musical ""Hair"" and were offered the roles of George Berger and Claude Bukowski, respectively; Neeley accepted, but Norman rejected the role of George, despite his own financial struggles, because ""of its glorification of drugs and free sex as the answers to today's problems"". Also in 1969, Norman wrote a musical called ""Love on Haight Street"" and a rock opera called ""Lion's Breath"", which led Capitol to re-sign Norman to record an album, with the promise of complete creative control.",20,1969,0.9876755475997924,"(389, 393)",1627,['CD'],['DATE'],0,10.206433236598969,0.9876755475997924,0.5064057111740112,0.850536103049914,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,22,2
1,1648,97205,Larry Norman,0.4974976480007171,0.1808681360089941,29,3180,6,['Beyoncé'],When was the French version of the word Norman first recorded?,"In 1968 Norman wrote several songs for the rock musicals ""Alison"" and ""Birthday for Shakespeare"", both of which were performed in Los Angeles.",20,1968,0.9731866717338562,"(3, 7)",1648,['CD'],['DATE'],0,5.841047435998917,0.9912843704223632,0.2751202285289764,0.7301309294998646,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,43,1
2,1669,97205,Larry Norman,0.4974976480007171,0.0772797030225666,77,3180,6,['Beyoncé'],When was the French version of the word Norman first recorded?,"Following a prolonged dispute with Solid Rock artists Daniel Amos, which ended in estrangement, Solid Rock's business manager, Philip Mangano, and several Solid Rock musicians organized an intervention with Norman in June 1980, which led him to begin closing the company. Religious history professor Randall Balmer attributed the company's demise to ""idealism, marital difficulties, and financial naivete—as well as changing musical tastes.""",20,June 1980,0.961580753326416,"(217, 226)",1669,"['NNP', 'CD']","['DATE', 'DATE']",0,1.9179869890213013,0.961580753326416,0.9564062356948853,0.9589934945106506,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,64,1
3,1636,97205,Larry Norman,0.4974976480007171,0.2216581677031202,140,3180,6,['Beyoncé'],When was the French version of the word Norman first recorded?,"By the early 1970s, Norman was performing frequently for large audiences, and appeared at several Christian music festivals, including Explo '72, a six-day Dallas, Texas, event which has been called the ""Jesus Woodstock."" Norman established a half-way house where he ""housed and fed various groups of people, supervised their Bible studies and drove them to church on Fridays and Sundays"". He earned $80 per month from Capitol for polishing and refining songs for Capitol artists. In 1970, Norman established a record label, One Way Records. He released two of his own albums ""Street Level"" and ""Bootleg"" on the label as well as Randy Stonehill's first album, ""Born Twice"".",20,1970,0.960689663887024,"(484, 488)",1636,['CD'],['DATE'],0,7.038972496986389,0.960689663887024,0.065013587474823,0.5865810414155325,49.688193098776225,0.5128857723183691,0.0,0.17252844825963967,31,1
0,1701,49188979,Normandy (administrative region),0.5989495515823364,0.5477097773341307,45,651,6,['Cadillac Records'],When was the Duchy of Normandy founded?,"The modern region of Normandy was created by the territorial reform of French Regions in 2014 by the merger of Lower Normandy, and Upper Normandy. The new region took effect on 1 January 2016, after the regional elections in December 2015.",21,2014,0.9860286116600036,"(89, 93)",1701,['CD'],['DATE'],0,33.55928270891309,0.997114896774292,0.0409845039248466,0.6711856541782617,46.78002715552902,0.7946651753297,0.0,0.30376641010083777,5,1
1,1739,49188979,Normandy (administrative region),0.5989495515823364,0.0,43,651,6,['Cadillac Records'],When was the Duchy of Normandy founded?,The Regional Council has 102 members who are elected under a system of proportional representation. The executive consists of a president and vice-presidents. Hervé Morin from the Centre party was elected president of the council in January 2016.,21,January 2016,0.957946240901947,"(233, 245)",1739,"['NNP', 'CD']","['DATE', 'DATE']",0,3.647688090801239,0.9645823240280152,0.4115991592407226,0.7295376181602478,46.78002715552902,0.7946651753297,0.0,0.30376641010083777,43,1
2,1734,442503,Duke of Normandy,0.6189935803413391,0.0,6,1706,6,['Cadillac Records'],When was the Duchy of Normandy founded?,French province (1204–1792).,21,1204–1792,0.9418347477912904,"(17, 26)",1734,['CD'],['DATE'],0,0.9418347477912904,0.9418347477912904,0.9418347477912904,0.9418347477912904,9.490368666306148,0.6842653952802079,0.0,0.2791284901854749,38,1
3,1705,49188979,Normandy (administrative region),0.5989495515823364,0.4645060528838683,12,651,6,['Cadillac Records'],When was the Duchy of Normandy founded?,In 1790 the five departments of Normandy replaced the former province.,21,1790,0.9411001205444336,"(3, 7)",1705,['CD'],['CARDINAL'],0,4.379653692245483,0.9716192483901978,0.7707595825195312,0.8759307384490966,46.78002715552902,0.7946651753297,0.0,0.30376641010083777,9,1
0,1795,379928,King Rollo,0.7504780292510986,0.0,54,212,8,['June 2005'],Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,"The animations used the same colourful cut-out paper look as McKee's other works, such as Mr Benn. The 2D animation style saved on production costs. The characters' legs would rotate outwards when walking until they were at right-angles to the sides of their body.",22,Mr Benn,0.9185419082641602,"(90, 97)",1795,"['NNP', 'NNP']","['', '']",0,0.9185419082641602,0.9185419082641602,0.9185419082641602,0.9185419082641602,3.457800084159043,0.5294835509733867,0.0,0.2881500070132536,54,1
1,1749,465197,Lord Rollo,0.7612884640693665,0.5654821359589737,25,282,8,['June 2005'],Who did Rollo sign the treaty of Saint-Clair-sur-Epte with?,"The heir apparent is the present holder's eldest son the Hon. James David William Rollo, Master of Rollo (b. 1972).&lt;br&gt;",22,James David William Rollo,0.8871055245399475,"(62, 87)",1749,"['NNP', 'NNP', 'NNP', 'NNP']","['PERSON', 'PERSON', 'PERSON', 'PERSON']",0,0.8871055245399475,0.8871055245399475,0.8871055245399475,0.8871055245399475,7.009811898203928,0.6769464161488002,0.0,0.3504905949101964,8,1
